DURING,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ID-004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.6999998092651,4.69362538548944,7.08646906096309,15.6139869372931,0.566408514976501,0.657472442560119,10.33997631073,7.30338335035096,0.346696853637695,0.290403632023018,4.92197847366333,4.22525240628457,41.3058516660808,38.239131082541,52.3243751153107,72.975701546436,36.4906207715261,,,,,,,,,,
,10.6999998092651,4.59993699936566,7.31232956109026,16.1559613159131,0.566408514976501,0.556912105684811,10.33997631073,6.76765166876582,0.346696853637695,0.283851943369078,4.92197847366333,3.98877372342282,47.3427460752127,33.8372419261778,37.6606780808654,64.7684512839371,41.4110146986263,,,,,,,,,,
,10.6999998092651,4.52412763122595,7.56830371698769,15.8540144735007,0.566408514976501,0.568683119868811,10.33997631073,6.41689382199132,0.346696853637695,0.318714369036409,4.92197847366333,3.6329939137888,49.593118572081,37.631298733836,34.643355648429,61.8896543043688,42.1972671225306,,,,,,,,,,
,10.6999998092651,5.2143752100417,7.64697551194449,16.6500423151984,0.566408514976501,0.495671728191623,10.33997631073,8.10936735478157,0.346696853637695,0.322180274411375,4.92197847366333,4.34798795652625,60.0880900284983,37.2164378516242,31.0228088497143,59.2912634496393,50.3798069043805,,,,,,,,,,
,10.6999998092651,4.80861603758693,7.59400164848059,17.3057124198028,0.566408514976501,0.603982161441759,10.33997631073,5.75057402556434,0.346696853637695,0.367451436230604,4.92197847366333,3.14229029066229,55.5272062214371,41.7117325340221,42.5627207039228,61.5537307028677,46.271534439785,,,,,,,,,,
,10.6999998092651,4.76143511833125,7.28342557895274,15.9326622315218,0.566408514976501,0.59667258857259,10.33997631073,4.11782013769597,0.346696853637695,0.463318627030222,4.92197847366333,2.36396325489948,51.9348536629713,49.6854811151519,62.3016654516904,66.9465524877301,42.0694195769215,,,,,,,,,,
,10.6999998092651,4.69704501821094,7.60132867266147,16.4666072948417,0.566408514976501,0.655691422736048,10.33997631073,3.05340696633689,0.346696853637695,0.643205149815153,4.92197847366333,1.78504974132386,41.1669112604795,52.7291612658121,87.6258222586556,75.2314067167394,31.6478522904604,,,,,,,,,,
,10.6999998092651,4.56421008554089,7.36311150003984,16.6367602356837,0.566408514976501,0.571087893807369,10.33997631073,7.35533106459119,0.346696853637695,0.428033695954508,4.92197847366333,3.20749279622918,48.2771602687339,60.7054603605022,59.4606480687081,56.548612615876,50.8040284933211,,,,,,,,,,
,10.6999998092651,4.56625895357286,7.3504950860036,16.0232345624856,0.566408514976501,0.725186811698184,10.33997631073,5.61849043372012,0.346696853637695,0.3857576687782,4.92197847366333,3.09719387328393,69.218979329162,38.7554066313206,18.1034159807895,43.572395324707,66.3242524050734,,,,,,,,,,
,10.6999998092651,4.59021931362922,7.61548871615623,17.2480274135529,0.566408514976501,0.514634389284399,10.33997631073,9.47843131951748,0.346696853637695,0.322213174077288,4.92197847366333,4.15580436858248,73.2737143485777,36.063680642651,4.8177212540954,17.4736974550567,87.552195555164,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.60000038146973,4.85282437596893,8.44297472259668,15.8812009547029,4.20628118515015,2.02799229531065,2.57279706001282,4.80374539112366,1.55331432819366,0.406825621209188,1.66955125331879,2.73175648093601,62.4027711711352,47.5584172055691,25.6982764956317,19.3373553179487,76.3118217081963,,,,,,,,,,
,8.60000038146973,4.82653940014283,8.27485645688295,17.1658390875044,4.20628118515015,1.96843733751623,2.57279706001282,3.04286388288161,1.55331432819366,0.710665015989577,1.66955125331879,1.52080166545858,52.0981380450613,57.870292013752,29.8687577864349,20.418865248984,71.374296116152,,,,,,,,,,
,8.60000038146973,5.03991604136342,8.47919384135951,17.6402519699676,4.20628118515015,2.36740440203415,2.57279706001282,2.99316294552052,1.55331432819366,0.643662119007551,1.66955125331879,1.61390638789279,45.7280993731226,64.269597751451,34.8464398237731,22.5493694761458,70.3077037731164,,,,,,,,,,
,8.60000038146973,5.01333605661773,9.10457759423061,17.1095792217714,4.20628118515015,2.79087720174789,2.57279706001282,3.7365970972786,1.55331432819366,0.531406144907472,1.66955125331879,2.10066298205948,64.1047795043945,45.8952225463867,33.6547011779785,20.1428842468262,89.2101349609375,,,,,,,,,,
,8.60000038146973,5.30888939767543,8.76619511579494,16.8515886694746,4.20628118515015,2.17227053810814,2.57279706001282,3.60390447387076,1.55331432819366,0.55835481033577,1.66955125331879,2.04967905269987,66.2763168334961,43.7236858119809,36.2010292239305,15.4900184925979,94.0092213824513,,,,,,,,,,
,8.60000038146973,5.19435368122395,8.49065756648298,16.986001648581,4.20628118515015,2.41611981546381,2.57279706001282,3.50097298066333,1.55331432819366,0.577647352609123,1.66955125331879,1.97827575569943,79.2186125727712,30.7813888592735,39.3553961542258,23.6847231763735,79.6417720831475,,,,,,,,,,
,8.60000038146973,5.09168446862581,8.62104212351985,16.3454191166993,4.20628118515015,2.17706179983215,2.57279706001282,2.99039086192172,1.55331432819366,0.719552872892238,1.66955125331879,1.62858258594298,70.0558313845045,39.9441701771758,54.3941987108644,35.4820488031628,68.47693801312,,,,,,,,,,
,8.60000038146973,5.61813503740685,8.1161784509217,16.8530354063918,4.20628118515015,1.83932676524404,2.57279706001282,3.64134854720146,1.55331432819366,0.546930052323737,1.66955125331879,1.98691996557057,62.484485055856,47.5155161646018,52.1278934172112,31.8817346425685,77.0587612041707,,,,,,,,,,
,8.60000038146973,5.48116286981377,8.27265150596725,17.8445668278767,4.20628118515015,1.97509128160411,2.57279706001282,2.5664996136594,1.55331432819366,0.804005630865254,1.66955125331879,1.3868821731666,58.649820271843,51.3501825363706,72.4207631834943,41.9676537653522,66.8304524437224,,,,,,,,,,
,8.60000038146973,5.48127673183058,8.22302428401398,16.8059271946849,4.20628118515015,2.06829792651255,2.57279706001282,3.24703123685805,1.55331432819366,0.660448454557689,1.66955125331879,1.68329959543488,62.2784085073132,47.7215928568423,65.2290260537157,31.7751022172206,77.296564750301,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.89999961853027,5.56336688645475,8.88611199525264,19.215349133309,1.56145870685577,1.38082840754227,1.99685657024384,2.37896738236985,1.31090617179871,0.618120907530096,1.14388978481293,1.84782569650513,59.8536297748615,31.958946305436,38.3688768968954,44.961720782441,59.0542190229738,,,,,,,,,,
,8.89999961853027,5.71548227423238,8.88030806156895,20.0523404034954,1.56145870685577,1.5259249231152,1.99685657024384,1.84069766350329,1.31090617179871,0.829006381086288,1.14388978481293,1.30843588779243,60.6228058353547,33.0101291810313,45.062535162895,49.3523667673911,57.3174264661727,,,,,,,,,,
,8.89999961853027,4.49721121166992,8.87998884278868,21.9168879707947,1.56145870685577,2.17279119355202,1.99685657024384,1.95137273826597,1.31090617179871,1.09307752702761,1.14388978481293,1.03443589585639,51.0665323120117,55.7515897521973,65.9657523193359,50.5477284912109,52.1403578308105,,,,,,,,,,
,8.89999961853027,4.91538667792186,8.92514904628274,18.8676418013354,1.56145870685577,2.2086442255766,1.99685657024384,2.36561973250798,1.31090617179871,0.959945034426292,1.14388978481293,1.20299460907369,50.2836934798493,55.9743277403141,74.8396489646658,53.7100583785309,54.7021060284646,,,,,,,,,,
,8.89999961853027,5.22458267357338,9.27202087710027,18.381040103294,1.56145870685577,2.1560023809723,1.99685657024384,2.09328406263315,1.31090617179871,0.760123021813117,1.14388978481293,1.59486069753695,70.7941230357554,31.1209900842241,65.2111594810914,49.2047885080402,60.5575880047598,,,,,,,,,,
,8.89999961853027,5.6593855234346,9.09501935375886,18.5972338157317,1.56145870685577,1.73710535757099,1.99685657024384,2.06416942834275,1.31090617179871,0.621684446151221,1.14388978481293,1.69572951407876,94.1231180867841,4.28238787266516,35.6745369941958,25.740449717737,84.0394894015405,,,,,,,,,,
,8.89999961853027,5.1762942210041,8.92858202110913,18.8458681394664,1.56145870685577,1.78195413285321,1.99685657024384,2.47256004739228,1.31090617179871,0.581178975192012,1.14388978481293,1.87520202412292,83.1954599362094,16.2315828140909,29.5989467706711,19.7524237387433,90.2475772501955,,,,,,,,,,
,8.89999961853027,5.6412362012564,9.03037823393774,18.8638597995154,1.56145870685577,1.81947901233205,1.99685657024384,3.054792645578,1.31090617179871,0.498772779774075,1.14388978481293,2.14407633081134,72.9586731463781,23.1058908863701,28.3610696651839,22.700434065393,87.2158438481968,,,,,,,,,,
,8.89999961853027,4.68099614934111,7.67935329811914,18.88744025884,1.56145870685577,1.30938335022295,1.99685657024384,3.1119657882346,1.31090617179871,1.08134518152556,1.14388978481293,1.2424341985733,35.3484380328057,74.5273946003564,80.961146976957,45.5199791381718,64.2438989808661,,,,,,,,,,
,8.89999961853027,6.02137915816021,8.76958991585665,18.8160814038468,1.56145870685577,1.35307809319555,1.99685657024384,2.74782599004024,1.31090617179871,0.630990372143644,1.14388978481293,2.04993885451752,52.3753942936025,51.6963783389595,58.8295976797432,49.3811407476606,60.6086179486096,,,,,,,,,,
